,seller_name,raw_data,dump_time
0,NDR STORE,"{'product_1': {'ean': '0196378567419', 'title': 'PC Portable LENOVO Ideapad 3 15ALC6 - 15,6"" FHD - AMD Ryzen 5-5500U - RAM 8Go - 512Go SSD - AZERTY', 'seller_price': '499\n€00', 'seller_name_fp': 'NDR STORE', 'captcha': '', 'seller_listing': '/mp-228394-len0196378567419.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/4/1/9/1/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/2/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/3/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/4/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/5/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/6/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg'], 'description': ['Lenovo IdeaPad 3 15ALC6 82KU - Ryzen 5 5500U / 2.1 GHz - Win 11 Home - Radeon Graphics - 8 Go RAM - 512 Go SSD NVMe - 15.6"" TN 1920 x 1080 (Full HD) - Wi-Fi 6 - gris arctique - clavier : Français', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'LENOVO', '', 'Nom du produit', 'PC Portable LENOVO Ideapad 3 15ALC6 - 15,6"" FHD -', 'Catégorie', 'ORDINATEUR PORTABLE', 'Référence', '82KU01PEFR', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Indice de réparabilité', '7,8', 'Général', ""Système d'exploitation"", 'Windows 11 Home - français', 'Type de Produit', 'Ordinateur portable', 'Processeur / Chipset', 'CPU', 'AMD Ryzen 5 5500U / 2.1 GHz', 'Nombre de coeurs', '6 coeurs', 'Cache', 'L3 - 8 Mo', 'Vitesse maximale en mode Turbo', '4 GHz', 'Fonctions', 'Contrôleur de mémoire intégré', 'Affichage', 'Type', '15.6"" - TN', 'Technologie de rétroéclairage LCD', 'Rétroéclairage par LED', 'Résolution', '1920 x 1080 (Full HD)', 'Fonctions', 'Anti-éblouissement', 'Grand écran', 'Oui', ""Format de l'image"", '16:9', ""Luminosité de l'image"", '250 cd/m²', 'Gamme de couleurs', '45% NTSC', 'Stockage', 'Stockage principal', '512 Go SSD M.2 2280 PCIe 3.0 x4 - NVM Express (NVMe)', 'Mémoire', 'RAM', '8 Go (1 x 4 Go + 4 Go (soudé))', 'Technologie', 'DDR4 SDRAM', 'Vitesse', '3200 MHz', 'RAM max prise en charge', '12 Go', 'Format', 'SO DIMM 260 broches', ""Nombre d'emplacements"", '1', 'Emplacements mémoire libre', '0', 'Audio & vidéo', 'Processeur graphique', 'AMD Radeon Graphics', ""Technologie d'allocation de mémoire"", 'Mémoire vidéo partagée (UMA)', 'Codec', 'Realtek ALC3287', 'Caméra', 'Oui - 720p', 'Caractéristiques de la caméra', 'Volet de discretion', 'Son', 'Haut-parleurs stéréo, double tableau de microphone', 'Normes de conformité', 'Audio haute définition, Dolby Audio', 'Maximum de moniteurs supportés', '1 moniteur(s) externe(s)', 'Communications', 'Sans fil', '802.11a/b/g/n/ac/ax, Bluetooth 5.1', 'Contrôleur sans fil', 'M.2 Card', 'Fonctions', 'Double flux (2 x 2)', 'Connexions & extension', 'Lecteur de carte mémoire', '4 en 1 (carte SD, MultiMediaCard, carte SDHC, carte SDXC)', 'Interfaces', 'USB 2.0', 'USB 3.2 Gen 1', 'USB-C 3.2 Gen 1', 'HDMI', 'Prise combo casque/microphone', 'Logiciels', 'Logiciel(s) inclus', ""Microsoft Office (version d'évaluation)"", 'Entrée', 'Type', 'Clavier, Pavé tactile', 'Caractéristiques', 'Pavé tactile multi-touches, pavé tactile sans bouton, pavé tactile de précision', 'Disposition du clavier', 'Français', 'Batterie', 'Technologie', 'Lithium-polymère', 'Capacité', '38 Wh', 'Durée de fonctionnement', ""Jusqu'à 9 heures"", 'Divers', 'Couleur', 'Gris arctique', 'Caractéristiques', 'Mot de passe administrateur, accès sécurisé au disque dur, mot de passe à la mise sous tension', 'Localisation', 'Langue : français / région : France', 'Sécurité', 'Firmware Trusted Platform Module (TPM 2.0) Security Chip', 'Programme de ventes par le fabricant', 'TopSeller', 'Normes de conformité', 'RoHS, Energy-Related Products (ErP) Lot 3', 'Matière du boitier', 'ABS polycarbonate', 'Finition de surface', 'IMR', 'Dimensions et poids', 'Poids', '1.65 kg', 'Dimensions (LxPxH)', '35.92 cm x 23.65 cm x 1.99 cm', 'Garantie du fabricant', 'Service et maintenance', 'Garantie limitée - 2 ans - enlèvement et retour', 'Garantie limitée - batterie - 1 an', 'Adaptateur CA', 'Entrée', 'CA 100-240 V (50/60 Hz)', 'Sortie', '65 Watt', 'Caractéristiques d’environnement', ""Taux d'humidité en fonctionnement"", '8 - 95%', 'Température minimale de fonctionnement', '5 °C', 'Température maximale de fonctionnement', '35 °C', 'Attributs de recherche', 'Stockage optique|Type de lecteur', 'Pas de disque optique', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', ''], 'page_seller': '/mpv-57823-NDR-STORE.html', 'offer_count': '8 neufs', 'offers': [{'seller_price': '499\n€99', 'seller_name': 'Cdiscount', 'shipping_rate_price': 'Livraison à domicile ou en point retrait', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '499\n€00', 'seller_name': 'NDR STORE', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '122', 'seller_rating': 'Évaluations(19                            avis)\n4,4/5', 'state': 'Neuf'}, {'seller_price': '518\n€04', 'seller_name': 'ENTER-WEB', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '626', 'seller_rating': 'Évaluations(504                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '698\n€80', 'seller_name': 'GLD Group', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '13', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Neuf'}, {'seller_price': '708\n€21', 'seller_name': 'TOPBIZ', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '20837', 'seller_rating': 'Évaluations(4547                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '759\n€54', 'seller_name': 'ADMI', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '5260', 'seller_rating': 'Évaluations(2069                            avis)\n4,6/5', 'state': 'Neuf'}, {'seller_price': '749\n€96', 'seller_name': 'PCANDCO', 'shipping_rate_price': '10,90€', 'expedition_country': 'FRANCE', 'sales_realized': '286', 'seller_rating': 'Évaluation(1                            avis)\n5/5', 'state': 'Neuf'}, {'seller_price': '906\n€06', 'seller_name': 'FRANCE/RENEW', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '177', 'seller_rating': 'Évaluations(13                            avis)\n4,4/5', 'state': 'Neuf'}]}}",1686933587.3766618
1,,"{'product_1': {'ean': '', 'title': 'PC Portable Gamer ASUS TUF Gaming F15 | 15,6"" FHD 144Hz - RTX 3050 4Go - Intel Core i5-11400H - RAM 16Go - 512Go SSD - Sans Windows', 'seller_price': '', 'seller_name_fp': '', 'captcha': '', 'seller_listing': '', 'product_image': ['https://www.cdiscount.com/pdt2/0/5/7/1/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/2/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/3/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/4/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/5/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/6/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/7/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/8/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/0/5/7/9/065x065/fx506hchn057/rw/pc-portable-gamer-asus-tuf-gaming-f15-15-6-fhd.jpg'], 'description': ['OFFERT : profitez de McAfee Total Protection pendant 1 an. Valable pour jusqu\'à 3 appareils. PC Portable Gamer ASUS TUF Gaming F15 | 15,6"" FHD 144Hz - RTX 3050 4Go - Intel Core i5-11400H - RAM 16Go - 512Go SSD - Sans Windows', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'ASUS', '', 'Nom du produit', 'PC Portable Gamer ASUS TUF Gaming F15 | 15,6"" FHD', 'Catégorie', 'ORDINATEUR PORTABLE', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Indice de réparabilité', '6,3', 'Usage', 'Gaming', 'Type de clavier', 'AZERTY', 'Général', ""Système d'exploitation"", ""Aucun système d'exploitation pré-installé"", 'Couleur', 'Graphite Black', 'Type de Produit', 'Ordinateur portable', 'Affichage', 'Type', '15.6""', 'Résolution', '1920 x 1080 (Full HD)', 'Fonctions', 'Anti-éblouissement - Adaptative-Sync - Niveau IPS - Angle de vue horizontal ±85° - Angle de vue vertical ±85°', 'Grand écran', 'Oui', ""Format de l'image"", '16:9', ""Luminosité de l'image"", '250 nits', 'Fréquence verticale en résolution max', '144 Hz', 'Gamme de couleurs', '62.5% sRGB - 45% NTSC - 47.34% Adobe RGB', 'Stockage', 'Stockage principal', '512 Go SSD M.2 PCIe 3.0 - NVM Express', 'Mémoire', 'RAM', '16 Go (1 x 16 GB)', 'Technologie', 'DDR4 SDRAM', 'Vitesse', '3200 MHz', 'RAM max prise en charge', '32 Go', 'Format', 'SO DIMM 260 broches', 'Vitesse nominale', '3200 MHz', 'Audio & vidéo', 'Processeur graphique', 'NVIDIA GeForce RTX 3050 - DLSS 2 - TGP : 75W max.', 'Configuration à unités de traitement graphique multiples', '1 carte GPU unique/ GPU intégrée', 'Fonctions du système vidéo', 'NVIDIA Optimus', 'Caméra', 'Oui - 720p', 'Son', 'Hauts-parleurs - Microphone', 'Caractéristiques audio', ""Entrée : Suppression du bruit par l'IA"", 'Normes de conformité', 'DTS Sound', 'Mémoire vidéo', '4 Go GDDR6 SDRAM', 'Jeu', 'Oui', 'Communications', 'Sans fil', 'Wi-Fi 6 (802.11ax) + Bluetooth 5.2', 'Interface réseau', 'Gigabit Ethernet', 'Fonctions', 'Double flux (2 x 2)', 'Connexions & extension', 'Emplacements', '2 x M.2 (PCI Express / SATA)', 'Interfaces', '1 x HDMI 2.1', '1 x USB Type C - Thunderbolt 4 (DisplayPort)', '3 x USB 3.2 Gen 1 Type-A', '1 x Port LAN RJ45', '1 x Prise 3.5mm Combo Audio Jack', 'Entrée', 'Type', 'Clavier - Pavé tactile', 'Caractéristiques', 'Clavier Chiclet - 1 Zone RGB - ASUS Overstroke', 'Clavier numérique', 'Oui', 'Rétroéclairage du clavier', 'Oui', 'Batterie', 'Technologie', '3 cellules Lithium Ion', 'Capacité', '48 Wh', 'Divers', 'Couleur', 'Noir Graphite', 'Caractéristiques', 'Prise en charge de Cortana', 'Sécurité', 'Mot de passe système - Puce de sécurité Trusted Platform Module (TPM)', 'Protection antivol/anti-intrusion', 'Fente de verrouillage de sécurité (Câble de verrouillage vendu séparément)', 'Type de logement de sécurité', 'Serrure de sécurité Kensington', 'Dimensions et poids', 'Poids', '2.3 kg', 'Dimensions (LxPxH)', '35.9 cm x 25.6 cm x 2.45 cm', 'Adaptateur CA', 'Entrée', 'CA 100-240 V (50/60 Hz)', 'Sortie', '180 Watt - 20 V - 9 A', 'Processeur / Chipset', 'Cache', '12 Mo', 'Chipset', 'Mobile Intel HM570 Express', 'CPU', 'Intel Core i5 (11ème génération) 11400H', 'Nombre de coeurs', '6 cœurs', 'Vitesse maximale en mode Turbo', '4.5 GHz', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'conditions de cette garantie commerciale dans les CGV du vendeur et/ou dans les CGU Marketplace', ''], 'page_seller': '', 'offer_count': ''}, 'product_2': {'ean': '0196119451311', 'title': 'PC Portable LENOVO Ideapad 5 15ALC05 Châssis Metal - 15,6"" FHD - AMD Ryzen 7-5700U - RAM 8Go - 512Go SSD - AZERTY', 'seller_price': '701\n€85', 'seller_name_fp': 'ENTER-WEB', 'captcha': '', 'seller_listing': '/mp-228394-82ln00r2fr.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/2/f/r/1/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/2/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/3/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/4/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/5/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/6/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/7/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg', 'https://www.cdiscount.com/pdt2/2/f/r/8/065x065/82ln00r2fr/rw/pc-portable-lenovo-ideapad-5-15alc05-chassis-metal.jpg'], 'description': ['PC Portable LENOVO Ideapad 5 15ALC05 Châssis Metal - 15,6"" FHD - AMD Ryzen 7-5700U - RAM 8Go - 512Go SSD - AZERTY', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'LENOVO', '', 'Nom du produit', 'PC Portable LENOVO Ideapad 5 15ALC05 Châssis Metal', 'Catégorie', 'ORDINATEUR PORTABLE', 'Référence', '82LN00R2FR', 'Informations sur le produit', 'Sous-état', 'Neuf', 'PC avec ou sans Office ?', 'PC sans office 365 Personnel', 'Usage', 'Basique & Bureautique', 'Général', ""Système d'exploitation"", 'Windows 11 Home - français', 'Type de Produit', 'Ordinateur portable', 'Processeur / Chipset', 'CPU', 'AMD Ryzen 7 5700U / 1.8 GHz', 'Nombre de coeurs', '8 coeurs', 'Cache', 'L3 - 8 Mo', 'Vitesse maximale en mode Turbo', '4.3 GHz', 'Fonctions', 'Contrôleur de mémoire intégré', 'Affichage', 'Type', '15.6"" - TN', 'Résolution', '1920 x 1080 (Full HD)', 'Fonctions', 'Anti-éblouissement, angle de vision 90°', 'Grand écran', 'Oui', ""Format de l'image"", '16:9', ""Luminosité de l'image"", '250 cd/m²', 'Gamme de couleurs', '45% NTSC', 'Stockage', 'Stockage principal', '512 Go SSD M.2 2242 PCIe 3.0 x4 - NVM Express (NVMe)', 'Mémoire', 'RAM', '8 Go (la mémoire fournie est soudée)', 'Technologie', 'DDR4 SDRAM', 'Vitesse', '3200 MHz', 'Vitesse nominale', '3200 MHz', 'Audio & vidéo', 'Processeur graphique', 'AMD Radeon Graphics', 'Codec', 'Realtek ALC3287', 'Caméra', 'Oui - 720p', 'Caractéristiques de la caméra', 'Volet de discretion, mise au point fixe', 'Son', 'Haut-parleurs stéréo, double tableau de microphone', 'Normes de conformité', 'Audio haute définition, Dolby Audio', 'Maximum de moniteurs supportés', '2 moniteur(s) externe(s)', 'Communications', 'Sans fil', '802.11a/b/g/n/ac, Bluetooth 5.0', 'Contrôleur sans fil', 'M.2 Card', 'Fonctions', 'Double flux (2 x 2)', 'Connexions & extension', 'Lecteur de carte mémoire', '4 en 1 (carte SD, MultiMediaCard, carte SDHC, carte SDXC)', 'Interfaces', 'USB 3.2 Gen 1 (Always On)', 'USB 3.2 Gen 1', 'USB-C 3.2 Gen 1 (supports DisplayPort 1.2 Alt Mode) (Power Delivery 3.0)', 'HDMI', 'Prise combo casque/microphone', 'Logiciels', 'Logiciel(s) inclus', ""Microsoft Office (version d'évaluation)"", 'Entrée', 'Type', 'Clavier, Pavé tactile', 'Caractéristiques', 'Pavé tactile multi-touches, pavé tactile sans bouton, pavé tactile de précision', 'Disposition du clavier', 'Français', 'Clavier numérique', 'Oui', 'Batterie', 'Technologie', 'Lithium-polymère', 'Capacité', '70 Wh', 'Durée de fonctionnement', ""Jusqu'à 17 heures"", 'Divers', 'Couleur', 'Gris graphite', 'Caractéristiques', 'Mot de passe administrateur, accès sécurisé au disque dur, RapidCharge, BIOS auto-guérison', 'Localisation', 'Langue : français / région : France', 'Sécurité', 'Firmware Trusted Platform Module (TPM 2.0) Security Chip', 'Programme de ventes par le fabricant', 'TopSeller', 'Normes de conformité', 'RoHS, Energy-Related Products (ErP) Lot 3', 'Matière du boitier', 'Aluminium (haut), polycarbonate ABS (dessous)', 'Finition de surface', ""Emboutissage d'anodisation en aluminium"", 'Dimensions et poids', 'Poids', '1.66 kg', 'Dimensions (LxPxH)', '35.667 cm x 23.313 cm x 1.79 cm', 'Garantie du fabricant', 'Service et maintenance', 'Garantie limitée - 2 ans - enlèvement et retour', 'Garantie limitée - batterie - 1 an', 'Adaptateur CA', 'Entrée', 'CA 100-240 V (50/60 Hz)', 'Sortie', '65 Watt', 'Caractéristiques d’environnement', ""Taux d'humidité en fonctionnement"", '8 - 95%', 'Température minimale de fonctionnement', '5 °C', 'Température maximale de fonctionnement', '35 °C', 'Attributs de recherche', 'Stockage optique|Type de lecteur', 'Pas de disque optique', 'Processeur / Chipset', 'Cache', 'L3 - 8 Mo', 'CPU', 'AMD Ryzen 7 5700U / 1.8 GHz', 'Fonctions', 'Contrôleur de mémoire intégré', 'Nombre de coeurs', '8 coeurs', 'Vitesse maximale en mode Turbo', '4.3 GHz', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'conditions de cette garantie commerciale dans les CGV du vendeur et/ou dans les CGU Marketplace', ''], 'page_seller': '/mpvv-1946-ENTER-WEB.html', 'offer_count': '4 neufs', 'offers': [{'seller_price': '499\n€99', 'seller_name': 'Cdiscount', 'shipping_rate_price': 'Livraison à domicile ou en point retrait', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '701\n€85', 'seller_name': 'ENTER-WEB', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '629', 'seller_rating': 'Évaluations(504                            avis)\n4,5/5', 'state': 'Neuf'}]}, 'product_3': {'ean': '0196378567419', 'title': 'PC Portable LENOVO Ideapad 3 15ALC6 - 15,6"" FHD - AMD Ryzen 5-5500U - RAM 8Go - 512Go SSD - AZERTY', 'seller_price': '518\n€04', 'seller_name_fp': 'ENTER-WEB', 'captcha': '', 'seller_listing': '/mp-228394-len0196378567419.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/4/1/9/1/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/2/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/3/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/4/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/5/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg', 'https://www.cdiscount.com/pdt2/4/1/9/6/065x065/len0196378567419/rw/pc-portable-lenovo-ideapad-3-15alc6-15-6-fhd.jpg'], 'description': ['Lenovo IdeaPad 3 15ALC6 82KU - Ryzen 5 5500U / 2.1 GHz - Win 11 Home - Radeon Graphics - 8 Go RAM - 512 Go SSD NVMe - 15.6"" TN 1920 x 1080 (Full HD) - Wi-Fi 6 - gris arctique - clavier : Français', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'LENOVO', '', 'Nom du produit', 'PC Portable LENOVO Ideapad 3 15ALC6 - 15,6"" FHD -', 'Catégorie', 'ORDINATEUR PORTABLE', 'Référence', '82KU01PEFR', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Indice de réparabilité', '7,8', 'Général', ""Système d'exploitation"", 'Windows 11 Home - français', 'Type de Produit', 'Ordinateur portable', 'Processeur / Chipset', 'CPU', 'AMD Ryzen 5 5500U / 2.1 GHz', 'Nombre de coeurs', '6 coeurs', 'Cache', 'L3 - 8 Mo', 'Vitesse maximale en mode Turbo', '4 GHz', 'Fonctions', 'Contrôleur de mémoire intégré', 'Affichage', 'Type', '15.6"" - TN', 'Technologie de rétroéclairage LCD', 'Rétroéclairage par LED', 'Résolution', '1920 x 1080 (Full HD)', 'Fonctions', 'Anti-éblouissement', 'Grand écran', 'Oui', ""Format de l'image"", '16:9', ""Luminosité de l'image"", '250 cd/m²', 'Gamme de couleurs', '45% NTSC', 'Stockage', 'Stockage principal', '512 Go SSD M.2 2280 PCIe 3.0 x4 - NVM Express (NVMe)', 'Mémoire', 'RAM', '8 Go (1 x 4 Go + 4 Go (soudé))', 'Technologie', 'DDR4 SDRAM', 'Vitesse', '3200 MHz', 'RAM max prise en charge', '12 Go', 'Format', 'SO DIMM 260 broches', ""Nombre d'emplacements"", '1', 'Emplacements mémoire libre', '0', 'Audio & vidéo', 'Processeur graphique', 'AMD Radeon Graphics', ""Technologie d'allocation de mémoire"", 'Mémoire vidéo partagée (UMA)', 'Codec', 'Realtek ALC3287', 'Caméra', 'Oui - 720p', 'Caractéristiques de la caméra', 'Volet de discretion', 'Son', 'Haut-parleurs stéréo, double tableau de microphone', 'Normes de conformité', 'Audio haute définition, Dolby Audio', 'Maximum de moniteurs supportés', '1 moniteur(s) externe(s)', 'Communications', 'Sans fil', '802.11a/b/g/n/ac/ax, Bluetooth 5.1', 'Contrôleur sans fil', 'M.2 Card', 'Fonctions', 'Double flux (2 x 2)', 'Connexions & extension', 'Lecteur de carte mémoire', '4 en 1 (carte SD, MultiMediaCard, carte SDHC, carte SDXC)', 'Interfaces', 'USB 2.0', 'USB 3.2 Gen 1', 'USB-C 3.2 Gen 1', 'HDMI', 'Prise combo casque/microphone', 'Logiciels', 'Logiciel(s) inclus', ""Microsoft Office (version d'évaluation)"", 'Entrée', 'Type', 'Clavier, Pavé tactile', 'Caractéristiques', 'Pavé tactile multi-touches, pavé tactile sans bouton, pavé tactile de précision', 'Disposition du clavier', 'Français', 'Batterie', 'Technologie', 'Lithium-polymère', 'Capacité', '38 Wh', 'Durée de fonctionnement', ""Jusqu'à 9 heures"", 'Divers', 'Couleur', 'Gris arctique', 'Caractéristiques', 'Mot de passe administrateur, accès sécurisé au disque dur, mot de passe à la mise sous tension', 'Localisation', 'Langue : français / région : France', 'Sécurité', 'Firmware Trusted Platform Module (TPM 2.0) Security Chip', 'Programme de ventes par le fabricant', 'TopSeller', 'Normes de conformité', 'RoHS, Energy-Related Products (ErP) Lot 3', 'Matière du boitier', 'ABS polycarbonate', 'Finition de surface', 'IMR', 'Dimensions et poids', 'Poids', '1.65 kg', 'Dimensions (LxPxH)', '35.92 cm x 23.65 cm x 1.99 cm', 'Garantie du fabricant', 'Service et maintenance', 'Garantie limitée - 2 ans - enlèvement et retour', 'Garantie limitée - batterie - 1 an', 'Adaptateur CA', 'Entrée', 'CA 100-240 V (50/60 Hz)', 'Sortie', '65 Watt', 'Caractéristiques d’environnement', ""Taux d'humidité en fonctionnement"", '8 - 95%', 'Température minimale de fonctionnement', '5 °C', 'Température maximale de fonctionnement', '35 °C', 'Attributs de recherche', 'Stockage optique|Type de lecteur', 'Pas de disque optique', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', ''], 'page_seller': '/mpvv-1946-ENTER-WEB.html', 'offer_count': '8 neufs', 'offers': [{'seller_price': '499\n€99', 'seller_name': 'Cdiscount', 'shipping_rate_price': 'Livraison à domicile ou en point retrait', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '499\n€00', 'seller_name': 'NDR STORE', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '122', 'seller_rating': 'Évaluations(19                            avis)\n4,4/5', 'state': 'Neuf'}, {'seller_price': '518\n€04', 'seller_name': 'ENTER-WEB', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '626', 'seller_rating': 'Évaluations(504                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '698\n€80', 'seller_name': 'GLD Group', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '13', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Neuf'}, {'seller_price': '708\n€21', 'seller_name': 'TOPBIZ', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '20837', 'seller_rating': 'Évaluations(4547                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '759\n€54', 'seller_name': 'ADMI', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '5260', 'seller_rating': 'Évaluations(2069                            avis)\n4,6/5', 'state': 'Neuf'}, {'seller_price': '749\n€96', 'seller_name': 'PCANDCO', 'shipping_rate_price': '10,90€', 'expedition_country': 'FRANCE', 'sales_realized': '286', 'seller_rating': 'Évaluation(1                            avis)\n5/5', 'state': 'Neuf'}, {'seller_price': '906\n€06', 'seller_name': 'FRANCE/RENEW', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '177', 'seller_rating': 'Évaluations(13                            avis)\n4,4/5', 'state': 'Neuf'}]}}",1686933587.3766618
