seller_name,raw_data,dump_time
Daxtrad,"{'product_1': {'ean': '5604492668462', 'title': 'XIAOMI Redmi note 12 4Go 128Go Bleu Givre Smartphone 4G', 'seller_price': '169\n€00', 'seller_name_fp': 'Daxtrad', 'captcha': '', 'seller_listing': '/mp-3616-xia5604492668462.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/4/6/2/1/065x065/xia5604492668462/rw/xiaomi-redmi-note-12-4go-128go-bleu-givre-smartpho.jpg', 'https://www.cdiscount.com/pdt2/4/6/2/2/065x065/xia5604492668462/rw/xiaomi-redmi-note-12-4go-128go-bleu-givre-smartpho.jpg', 'https://www.cdiscount.com/pdt2/4/6/2/3/065x065/xia5604492668462/rw/xiaomi-redmi-note-12-4go-128go-bleu-givre-smartpho.jpg', 'https://www.cdiscount.com/pdt2/4/6/2/4/065x065/xia5604492668462/rw/xiaomi-redmi-note-12-4go-128go-bleu-givre-smartpho.jpg'], 'description': ['RAM : 4Go', 'Stockage : 128Go', 'Capacité de la batterie : 5000 mAh', 'Resolution: 2400 x 1800', 'Taille de la diagonale : FHD+ de 6,67’’', 'Génération à haut débit mobile : 4G', 'Snapdragon® 685 6 nm', 'Taux de rafraîchissement élevé de 120 Hz', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'XIAOMI', '', 'Nom du produit', 'XIAOMI Redmi note 12 4Go 128Go Bleu Givre Smartpho', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Objet connecté', 'Oui', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'Capacité (mémoire)', '128 Go et 4G de RAM Stockage extensible jusqu’à 1 TB', 'Indice de réparabilité', '7,5', 'Général', 'Type de produit', 'Smartphone', 'Facteur de forme', 'Tactile', 'Composants intégrés', 'Compatible radio FM (avec écouteurs)', 'Résistance', 'Redmi Note 12 4G', 'Couleur du boitier', 'Bleu', 'Poids', '183,5 g', 'Valeur DAS', 'Tête : 0,900 W/Kg Corps : 0,995 W/Kg (5 mm de distance) Membres : 2,550 W/Kg (0 mm de distance)', 'Protection', 'Résistance à l’eau et à la poussière IP53', 'Format', 'Tactile', 'Détails des dimensions', '156,66 x 75,96 x 7,85 mm', 'Téléphone mobile', ""Système d'exploitation"", 'Android 13', 'Technologie', 'GSM / WCDMA / LTE FDD /LTE TDD', 'Génération à haut débit mobile', '4G', 'Bande', '2G : GSM : B2/3/5/8 3G : WCDMA : B1/5/8 4G : LTE FDD : B1/3/5/7/8/20/26/28/32 4G : LTE TDD : B38/40/41', 'Type de carte SIM', 'Dual SIM', 'Qté de fentes de carte SIM', 'Emplacement Dual SIM + microSD', 'Détails de configuration de carte SIM', 'Dual SIM', 'Qté de carte SIM', '2', 'Affichage', ""Taille d'écran"", '6,67""', 'Technologie', 'FHD+', 'Résolution écran', '2400 x 1080', 'Caractéristiques', 'Plus de 16 millions de couleurs Gamme de couleurs : DCI-P3', 'Rapport de contraste', '4 500 000 :1', 'Protection', 'Lecteur d’empreinte digitale latéral Déverrouillage par', 'Luminosité maximum', 'Luminosité : 700 nits (HBM)', 'Taille de la diagonale', 'FHD+ de 6,67’’', ""Profondeur d'échantillonnage"", '2400 x 1080', 'Diagonale', '6,67""', 'Pliable', 'Non', 'Communications', 'Interface sans fil', 'Bluetooth 5.0 Wi-Fi (2.4GHz/5GHz) NFC', 'Profils Bluetooth', '5', 'Transmission des données', 'USB Type-C', 'Bande LTE', '4G : LTE FDD : B1/3/5/7/8/20/26/28/32 4G : LTE TDD : B38/40/41', '2G Band', 'GSM : B2/3/5/8', '4G LTE Band', 'LTE FDD : B1/3/5/7/8/20/26/28/32 LTE TDD : B38/40/41', 'Bande 2G', 'GSM : B2/3/5/8', 'Bande 4G LTE', 'LTE FDD : B1/3/5/7/8/20/26/28/32 LTE TDD : B38/40/41', 'Mémoire', 'RAM', 'RAM LPDDR4X', 'ROM', 'Stockage UFS 2.2', 'Cartes mémoire flash prises en charge', 'microSD', 'Mémoire intégrée', '128 Go', 'Capacité de la mémoire interne', '128 Go', 'Connexions', 'Type de connecteur', 'Prise casque 3,5 mm', 'Batterie', 'Technologie', 'Li-Po', 'Capacité', '5000 mAh (typ)', 'Autonomie', ""Jusqu'à 2 jours"", 'Temps de recharge', 'Charge filaire 33W', 'Caméra avant', 'Résolution du capteur', '13 MP', 'Détection faciale', 'Oui', 'Caméra arrière', 'Résolution du capteur', 'Objectif principal de 50MP avec IA Objectif ultra grand angle de 8MP Objectif macro de 2MP', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', ''], 'page_seller': '/mpvv-258247-Daxtrad.html', 'offer_count': '2 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '149\n€99', 'seller_name': 'R-Renew', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '17646', 'seller_rating': 'Évaluations(78                            avis)\n4,7/5', 'state': 'Neuf'}, {'seller_price': '145\n€00', 'seller_name': 'ELIAZON', 'shipping_rate_price': '6,00€', 'expedition_country': 'PAYS-BAS', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '165\n€99', 'seller_name': 'futureMall', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '36988', 'seller_rating': 'Évaluations(620                            avis)\n4,3/5', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/xiaomi-redmi-note-12-4go-128go-bleu-givre-smartpho/f-1440402-xia5604492668462.html?idOffre=2755438566#mpos=0|mp'}, 'product_2': {'ean': '6941812714959', 'title': 'XIAOMI Redmi 12C 128Go 4G Gris', 'seller_price': '114\n€99', 'seller_name_fp': 'Daxtrad', 'captcha': '', 'seller_listing': '/mp-3616-xia6941812714959.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/9/5/9/1/065x065/xia6941812714959/rw/xiaomi-redmi-12c-128go-4g-gris.jpg', 'https://www.cdiscount.com/pdt2/9/5/9/2/065x065/xia6941812714959/rw/xiaomi-redmi-12c-128go-4g-gris.jpg', 'https://www.cdiscount.com/pdt2/9/5/9/3/065x065/xia6941812714959/rw/xiaomi-redmi-12c-128go-4g-gris.jpg', 'https://www.cdiscount.com/pdt2/9/5/9/4/065x065/xia6941812714959/rw/xiaomi-redmi-12c-128go-4g-gris.jpg', 'https://www.cdiscount.com/pdt2/9/5/9/5/065x065/xia6941812714959/rw/xiaomi-redmi-12c-128go-4g-gris.jpg'], 'description': ['XIAOMI REDMI 12C 4 128GO GRIS', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'XIAOMI', '', 'Nom du produit', 'XIAOMI Redmi 12C 128Go 4G Gris', 'Catégorie', 'SMARTPHONE', 'Référence', 'REDMI12C4128G', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Couleur(s)', 'Gris', 'durée de disponibilité des pièces détachées essentielles à l’utilisation du produit', 'Pendant 5 ans, à compter de la date fin de commercialisation', 'Objet connecté', 'Oui', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'maximal de l’utilisateur aux ondes électromagnétiques, pour une utilisation à l’oreille.', 'La réglementation française impose que le DAS ne dépasse pas 2W/kg', 'Capacité (mémoire)', '128Go', 'Indice de réparabilité', '7,5', 'Général', 'Type de produit', 'Smartphone', 'Facteur de forme', 'Tactile', 'Composants intégrés', 'Compatible radio FM (avec écouteurs)', 'Modèle de téléphone', 'Redmi 12C', 'Couleur du boitier', 'Gris', 'Livré avec', 'Chargeur 10W', 'Poids', '192 g', 'Coloris disponibles', 'Gris, bleu, vert et violet', 'Format', 'Tactile', 'Détails des dimensions', '168,76 x 76,41 x 8,77 mm', ""Système d'exploitation"", 'Android 12', 'Type de Produit', 'Smartphone', 'Téléphone mobile', ""Système d'exploitation"", 'Android 12', 'Technologie', 'GSM / WCDMA / LTE FDD /LTE TDD', 'Génération à haut débit mobile', '4G', 'Bande', '2G : GSM : B2/3/5/8', '3G : WCDMA : B1/5/8', '4G : LTE FDD : B1/3/5/7/8/20/28', '4G : LTE TDD : B38/40/41', 'Type de carte SIM', 'Dual SIM', 'Qté de fentes de carte SIM', 'Emplacement Dual SIM + microSD', 'Détails de configuration de carte SIM', 'Dual SIM', 'Qté de carte SIM', '2', 'Processeur', 'Type', 'MediaTek Helio G85', 'Numéro de processeur', 'G85', ""Fréquence d'horloge"", '2,0 GHz', 'Processeur', 'MediaTek Helio G85', 'Affichage', ""Taille d'écran"", '6,71""', 'Technologie', 'HD+', 'Résolution écran', '1650 x 720', 'Caractéristiques', 'Rapport d’affichage : 20.6:9', 'Gamme de couleurs : NTSC 70% (typ)', 'Rapport de contraste', '1500:1', 'Protection', 'Capteur d’empreinte digitale', 'Taille de la diagonale', 'HD+ de 6,71’’', ""Résolution d'écran"", '1650 x 720', 'Diagonale', '6,71""', 'Pliable', 'Non', 'Ecran tactile', 'Oui', 'Résolution', '1650 x 720', ""Format de l'image"", '20.6:9', 'Communications', 'Interface sans fil', 'Bluetooth 5.1', 'Wi-Fi 802.11a/b/g/n/ac (2.4GHz/5GHz)', 'Profils Bluetooth', '5.1', '2G Band', 'GSM : B2/3/5/8', '4G LTE Band', 'LTE FDD : B1/3/5/7/8/20/28', 'LTE TDD : B38/40/41', 'Bande 2G', 'GSM : B2/3/5/8', 'Bande 3G UMTS', '3G : WCDMA : B1/5/8', 'Connectivité sans fil', 'Wi-Fi', 'Caractéristiques du téléphone', 'Prise en charge double carte SIM', 'Oui', 'Caractéristiques supplémentaires', 'Capteur d’empreinte digitale', 'Compatible radio FM (avec écouteurs)', 'Prise casque 3,5mm', 'Technologie de sécurité', 'Capteur d’empreinte digitale', 'Mémoire', 'RAM', 'RAM LPDDR4X 4 Go', 'ROM', 'ROM eMMC 5.1', 'Cartes mémoire flash prises en charge', 'microSD', 'Mémoire intégrée', '128 Go', 'Capacité de la mémoire interne', '128 Go', 'Stockage', ""128 Go extensible jusqu'à 1000Go"", 'Connexions', 'Type de connecteur', 'Prise casque 3,5 mm', 'Batterie', 'Technologie', 'Li-Po', 'Capacité', '5500 mAh (typ)', 'Temps de recharge', 'Charge filaire 10W', 'Divers', 'Caractéristiques', 'Compatible radio FM (avec écouteurs)', 'Couleur', 'Gris', 'Caméra avant', 'Résolution du capteur', '5 MP', ""Ouverture de l'objectif"", 'f/2.2', 'Résolutions vidéo', 'Enregistrement vidéo : 1080p 1920x1080 30fps - 720p 1280x720 30fps', 'Caméra arrière', 'Résolution du capteur', '50 MP avec IA', ""Résolutions de l'enregistreur vidéo"", 'Enregistrement vidéo : 1080p 1920x1080 30fps - 720p 1280x720 30fps', ""Ouverture de l'objectif"", 'f/1.8', 'Type de capteur', 'Capteur auxiliaire', 'Résolutions vidéo', 'Enregistrement vidéo : 1080p 1920x1080 30fps - 720p 1280x720 30fps', 'Dimensions et poids (emballé)', 'Largeur emballée', '9,03 cm', 'Hauteur emballée', '5,22 cm', 'Poids emballé', '0,42 kg', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'conditions de cette garantie commerciale dans les CGV du vendeur et/ou dans les CGU Marketplace', 'Ecran (non déplié)', ""Résolution de l'écran"", '1650 x 720 pixels', 'Taille de la diagonale', '6,71""', 'Extension et connectivité', 'Interfaces', 'NFC', 'Dimensions et poids', 'Poids', '192 g', ''], 'page_seller': '/mpvv-258247-Daxtrad.html', 'offer_count': '25 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '118\n€00', 'seller_name': 'Xiaomi Official Store', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '27616', 'seller_rating': 'Évaluations(626                            avis)\n4,6/5', 'state': 'Neuf'}, {'seller_price': '114\n€99', 'seller_name': 'Daxtrad', 'shipping_rate_price': '4,00€', 'expedition_country': 'HONGRIE', 'sales_realized': '0', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Neuf'}, {'seller_price': '122\n€90', 'seller_name': 'ELIAZON', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'PAYS-BAS', 'sales_realized': '36766', 'seller_rating': 'Évaluations(621                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '125\n€99', 'seller_name': 'Yeppon', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ITALIE', 'sales_realized': '14437', 'seller_rating': 'Évaluations(786                            avis)\n4,2/5', 'state': 'Neuf'}, {'seller_price': '129\n€99', 'seller_name': 'Mi Connecte', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '213', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Neuf'}, {'seller_price': '141\n€07', 'seller_name': 'ZOOMICI', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '163166', 'seller_rating': 'Évaluations(21457                            avis)\n4/5', 'state': 'Neuf'}, {'seller_price': '131\n€58', 'seller_name': 'Pro Componentes', 'shipping_rate_price': '9,90€', 'expedition_country': 'ESPAGNE', 'sales_realized': '5882', 'seller_rating': 'Évaluations(174                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '140\n€43', 'seller_name': 'MILE SHOP', 'shipping_rate_price': '4,99€', 'expedition_country': 'CHINE', 'sales_realized': '27', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Neuf'}, {'seller_price': '147\n€07', 'seller_name': 'TRADEINN', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ESPAGNE', 'sales_realized': '60780', 'seller_rating': 'Évaluations(1634                            avis)\n3,8/5', 'state': 'Neuf'}, {'seller_price': '148\n€09', 'seller_name': 'ESSEBI SHOP', 'shipping_rate_price': '9,00€', 'expedition_country': 'ITALIE', 'sales_realized': '256', 'seller_rating': 'Évaluations(16                            avis)\n4,6/5', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/xiaomi-redmi-12c-128go-4g-gris/f-1440402-xia6941812714959.html?idOffre=2755341278#mpos=0|mp'}}",1689580280.9447696
