seller_name,raw_data,dump_time
Minglan Technology,"{'product_1': {'ean': '3619999150909', 'title': 'APPLE iPhone 13 128 Go Midnight (2021) - Reconditionné - Excellent état', 'seller_price': '598\n€90', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdapp0032098exe.html?Filter=Used', 'product_image': 'https://www.cdiscount.com/pdt2/e/x/e/1/065x065/rcdapp0032098exe/rw/apple-iphone-13-128-go-midnight-2021-reconditi.jpg', 'description': ['APPLE iPhone 13 128 Go Midnight', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone 13 128 Go Midnight (2021) - Reconditi', 'Catégorie', 'SMARTPHONE', 'Référence', 'MLPF3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Noir', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'maximal de l’utilisateur aux ondes électromagnétiques, pour une utilisation à l’oreille.', 'La réglementation française impose que le DAS ne dépasse pas 2W/kg', 'Capacité (mémoire)', '128 Go', 'Ecouteur filaire', 'Non', 'Général', 'Couleur du boitier', 'Midnight', 'Téléphone mobile', ""Système d'exploitation"", 'iOS', 'Mémoire', 'Capacité de la mémoire interne', '128 Go', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'conditions de cette garantie commerciale dans les CGV du vendeur et/ou dans les CGU Marketplace', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '15 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '585\n€99', 'seller_name': 'RAWOSIZY', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '900', 'seller_rating': 'Évaluations(4                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '598\n€90', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '599\n€98', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1174', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '604\n€99', 'seller_name': 'Boutique DGCM', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '607\n€99', 'seller_name': 'Paris75020', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '11964', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '609\n€00', 'seller_name': 'BBack online', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '619\n€98', 'seller_name': 'Technology JY', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '2015', 'seller_rating': 'Évaluations(5                            avis)\n4,8/5', 'state': 'Reconditionné'}, {'seller_price': '619\n€99', 'seller_name': 'Vatin Shop', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '619\n€99', 'seller_name': 'KCHAS', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3234', 'seller_rating': 'Évaluations(5                            avis)\n3,4/5', 'state': 'Reconditionné'}, {'seller_price': '651\n€99', 'seller_name': 'I PRO', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-128-go-midnight-2021-reconditi/f-1440402-rcdapp0032098exe.html?idOffre=2529053519#mpos=0|mp'}, 'product_2': {'ean': '3619999150855', 'title': 'APPLE iPhone 13 128 Go Blue (2021) - Reconditionné - Excellent état', 'seller_price': '599\n€98', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdapp0036170exe.html?Filter=Used', 'product_image': 'https://www.cdiscount.com/pdt2/e/x/e/1/065x065/rcdapp0036170exe/rw/apple-iphone-13-128-go-blue-2021-reconditionne.jpg', 'description': ['APPLE iPhone 13 128 Go Blue', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone 13 128 Go Blue (2021) - Reconditionné', 'Catégorie', 'SMARTPHONE', 'Référence', 'MLPK3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Bleu', 'Capacité (mémoire)', '128 Go', 'Ecouteur filaire', 'Non', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '19 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '599\n€98', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1174', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '604\n€99', 'seller_name': 'Boutique DGCM', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '607\n€88', 'seller_name': 'Paris75020', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '2015', 'seller_rating': 'Évaluations(5                            avis)\n4,8/5', 'state': 'Reconditionné'}, {'seller_price': '609\n€00', 'seller_name': 'BBack online', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '619\n€80', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3234', 'seller_rating': 'Évaluations(5                            avis)\n3,4/5', 'state': 'Reconditionné'}, {'seller_price': '619\n€99', 'seller_name': 'Vatin Shop', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '621\n€99', 'seller_name': 'I PRO', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '18452', 'seller_rating': 'Évaluations(422                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '631\n€99', 'seller_name': 'Technology JY', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '655\n€00', 'seller_name': 'Magic Digital', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '11964', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '699\n€99', 'seller_name': 'BONSTORE', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-128-go-blue-2021-reconditionne/f-1440402-rcdapp0036170exe.html?idOffre=2529186581#mpos=0|mp'}, 'product_3': {'ean': '2007857807316', 'title': 'APPLE iPhone 12 Pro Max 256Go Bleu Pacifique - Reconditionné - Excellent état', 'seller_price': '724\n€87', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdbycds090cn.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/0/c/n/1/065x065/rcdbycds090cn/rw/apple-iphone-12-pro-max-256go-bleu-pacifique-rec.jpg', 'https://www.cdiscount.com/pdt2/0/c/n/2/065x065/rcdbycds090cn/rw/apple-iphone-12-pro-max-256go-bleu-pacifique-rec.jpg', 'https://www.cdiscount.com/pdt2/0/c/n/3/065x065/rcdbycds090cn/rw/apple-iphone-12-pro-max-256go-bleu-pacifique-rec.jpg', 'https://www.cdiscount.com/pdt2/0/c/n/4/065x065/rcdbycds090cn/rw/apple-iphone-12-pro-max-256go-bleu-pacifique-rec.jpg'], 'description': ['APPLE iPhone 12 Pro Max 256Go Bleu Pacifique', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone 12 Pro Max 256Go Bleu Pacifique - Rec', 'Catégorie', 'SMARTPHONE', 'Référence', 'MGDF3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Ecouteur filaire', 'Non', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '6 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '724\n€87', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1174', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '725\n€00', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '730\n€00', 'seller_name': 'TWAK', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '11964', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '1041\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '8888\n€00', 'seller_name': 'Okwis', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '20025', 'seller_rating': 'Évaluations(28                            avis)\n4/5', 'state': 'Reconditionné'}, {'seller_price': '8888\n€00', 'seller_name': 'KCHAS', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'CHYPRE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-12-pro-max-256go-bleu-pacifique-rec/f-1440402-rcdbycds090cn.html?idOffre=2291472262#mpos=0|mp'}, 'product_4': {'ean': '3619999150718', 'title': 'APPLE iPhone 13 Pro 128 Go  Gold (2021) - Reconditionné - Excellent état', 'seller_price': '836\n€90', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdapp0049963exe.html?Filter=Used', 'product_image': 'https://www.cdiscount.com/pdt2/e/x/e/1/065x065/rcdapp0049963exe/rw/apple-iphone-13-pro-128-go-gold-2021-recondit.jpg', 'description': ['APPLE iPhone 13 Pro 128 Go  Gold', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone 13 Pro 128 Go  Gold (2021) - Recondit', 'Catégorie', 'SMARTPHONE', 'Référence', 'MLVC3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Doré', 'Capacité (mémoire)', '128 Go', 'Ecouteur filaire', 'Non', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '9 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '835\n€48', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '11964', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '836\n€90', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '836\n€99', 'seller_name': 'Technology JY', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1174', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '890\n€00', 'seller_name': 'Alloccaz', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '933\n€90', 'seller_name': 'asgoodasnew fr', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ALLEMAGNE', 'sales_realized': '373', 'seller_rating': 'Évaluations(10                            avis)\n4,9/5', 'state': 'Reconditionné'}, {'seller_price': '1014\n€90', 'seller_name': 'E Recycle', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '1019\n€00', 'seller_name': 'RPS Technologies', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '13962', 'seller_rating': 'Évaluations(539                            avis)\n4,3/5', 'state': 'Reconditionné'}, {'seller_price': '1045\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '2447', 'seller_rating': 'Évaluations(184                            avis)\n4,3/5', 'state': 'Reconditionné'}, {'seller_price': '1200\n€00', 'seller_name': 'ENNI SHOP', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '489', 'seller_rating': 'Évaluations(21                            avis)\n3,8/5', 'state': 'Reconditionné'}, {'seller_price': '9999\n€00', 'seller_name': 'Okwis', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '316', 'seller_rating': 'Évaluation(1                            avis)\n5/5', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-pro-128-go-gold-2021-recondit/f-1440402-rcdapp0049963exe.html?idOffre=2567300778#mpos=0|mp'}, 'product_5': {'ean': '2007857807187', 'title': 'APPLE iPhone 12 Pro Max 256Go Or - Reconditionné - Excellent état', 'seller_price': '741\n€70', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdbycds092cn.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/2/c/n/1/065x065/rcdbycds092cn/rw/apple-iphone-12-pro-max-256go-or-reconditionne.jpg', 'https://www.cdiscount.com/pdt2/2/c/n/2/065x065/rcdbycds092cn/rw/apple-iphone-12-pro-max-256go-or-reconditionne.jpg', 'https://www.cdiscount.com/pdt2/2/c/n/3/065x065/rcdbycds092cn/rw/apple-iphone-12-pro-max-256go-or-reconditionne.jpg', 'https://www.cdiscount.com/pdt2/2/c/n/4/065x065/rcdbycds092cn/rw/apple-iphone-12-pro-max-256go-or-reconditionne.jpg'], 'description': ['APPLE iPhone 12 Pro Max 256Go Or', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone 12 Pro Max 256Go Or - Reconditionné -', 'Catégorie', 'SMARTPHONE', 'Référence', 'MGDE3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Ecouteur filaire', 'Non', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '6 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '741\n€70', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1186', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '769\n€00', 'seller_name': 'TWAK', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '1200\n€00', 'seller_name': 'ENNI SHOP', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '20025', 'seller_rating': 'Évaluations(28                            avis)\n4/5', 'state': 'Reconditionné'}, {'seller_price': '1413\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '8888\n€00', 'seller_name': 'Okwis', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '3753', 'seller_rating': 'Évaluation(1                            avis)\n5/5', 'state': 'Reconditionné'}, {'seller_price': '8888\n€00', 'seller_name': 'KCHAS', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'CHYPRE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-12-pro-max-256go-or-reconditionne/f-1440402-rcdbycds092cn.html?idOffre=2291472517#mpos=0|mp'}, 'product_6': {'ean': '3619999150992', 'title': 'APPLE iPhone\xa013\xa0Pro\xa0Max 256 Go Sierra Blue (2021) - Reconditionné - Excellent état', 'seller_price': '954\n€70', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdapp0023683exe.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/e/x/e/1/065x065/rcdapp0023683exe/rw/apple-iphone-13-pro-max-256-go-sierra-blue-2021.jpg', 'https://www.cdiscount.com/pdt2/e/x/e/2/065x065/rcdapp0023683exe/rw/apple-iphone-13-pro-max-256-go-sierra-blue-2021.jpg'], 'description': ['APPLE iPhone\xa013\xa0Pro\xa0Max 256 Go Sierra Blue', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone\xa013\xa0Pro\xa0Max 256 Go Sierra Blue (2021)', 'Catégorie', 'SMARTPHONE', 'Référence', 'MLLE3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Ecouteur filaire', 'Non', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '8 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '954\n€69', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '11973', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '954\n€70', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '988\n€90', 'seller_name': 'CosladaFon', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ESPAGNE', 'sales_realized': '1196', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '1051\n€00', 'seller_name': 'Alloccaz', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '1065\n€90', 'seller_name': 'asgoodasnew fr', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ALLEMAGNE', 'sales_realized': '249', 'seller_rating': 'Évaluations(5                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '1166\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '14068', 'seller_rating': 'Évaluations(539                            avis)\n4,3/5', 'state': 'Reconditionné'}, {'seller_price': '1200\n€00', 'seller_name': 'ENNI SHOP', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '2465', 'seller_rating': 'Évaluations(184                            avis)\n4,3/5', 'state': 'Reconditionné'}, {'seller_price': '9999\n€00', 'seller_name': 'Okwis', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '1609', 'seller_rating': 'Évaluations(42                            avis)\n4/5', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-pro-max-256-go-sierra-blue-2021/f-1440402-rcdapp0023683exe.html?idOffre=2598208497#mpos=0|mp'}, 'product_7': {'ean': '3619999151029', 'title': 'APPLE iPhone\xa013\xa0Pro\xa0Max 256 Go Graphite (2021) - Reconditionné - Excellent état', 'seller_price': '1039\n€97', 'seller_name_fp': 'Minglan Technology', 'captcha': '', 'seller_listing': '/mp-3616-rcdapp0020877exe.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/e/x/e/1/065x065/rcdapp0020877exe/rw/apple-iphone-13-pro-max-256-go-graphite-2021-r.jpg', 'https://www.cdiscount.com/pdt2/e/x/e/2/065x065/rcdapp0020877exe/rw/apple-iphone-13-pro-max-256-go-graphite-2021-r.jpg'], 'description': ['APPLE iPhone\xa013\xa0Pro\xa0Max 256 Go Graphite', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'APPLE', '', 'Nom du produit', 'APPLE iPhone\xa013\xa0Pro\xa0Max 256 Go Graphite (2021) - R', 'Catégorie', 'SMARTPHONE', 'Référence', 'MLLA3F/A', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Ecouteur filaire', 'Non', ''], 'page_seller': '/mpvv-155680-Minglan-Technology.html', 'offer_count': '6 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '988\n€90', 'seller_name': 'CosladaFon', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ESPAGNE', 'sales_realized': '246', 'seller_rating': 'Évaluations(5                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '1039\n€97', 'seller_name': 'Minglan Technology', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1202', 'seller_rating': 'Évaluations(28                            avis)\n4,5/5', 'state': 'Reconditionné'}, {'seller_price': '1051\n€00', 'seller_name': 'Alloccaz', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '1065\n€90', 'seller_name': 'asgoodasnew fr', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ALLEMAGNE', 'sales_realized': '14053', 'seller_rating': 'Évaluations(538                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '1200\n€00', 'seller_name': 'ENNI SHOP', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '2482', 'seller_rating': 'Évaluations(184                            avis)\n4,3/5', 'state': 'Reconditionné'}, {'seller_price': '1241\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '3686', 'seller_rating': 'Évaluation(1                            avis)\n5/5', 'state': 'Reconditionné'}, {'seller_price': '9999\n€00', 'seller_name': 'Okwis', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-pro-max-256-go-graphite-2021-r/f-1440402-rcdapp0020877exe.html?idOffre=2598222596#mpos=0|mp'}}",1689633306.6207867
