seller_name,raw_data,dump_time
pixtechcell,"{'product_1': {'ean': '8806090892127', 'title': 'Samsung Galaxy S21 128Go 8Go RAM Gris', 'seller_price': '310\n€00', 'seller_name_fp': 'pixtechcell', 'captcha': '', 'seller_listing': '/mp-3616-sam8806090892127.html', 'product_image': 'https://www.cdiscount.com/pdt2/1/2/7/1/065x065/sam8806090892127/rw/samsung-galaxy-s21-128go-8go-ram-gris.jpg', 'description': ['Taille de la diagonale : 6.2""', 'Résolution du capteur : 12 mégapixels', 'Capacité de la batterie : 4000 mAh', 'Capacité de la mémoire interne : 128 Go', '8 coeurs', 'RAM : 8 Go - LPDDR5 SDRAM', 'Génération à haut débit mobile : 5G', 'Protection : Corning Gorilla Glass V', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'Samsung Galaxy S21 128Go 8Go RAM Gris', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Couleur(s)', 'Gris', 'Indice de réparabilité', '8,5', 'Général', 'Couleur du boitier', 'Gris', 'Téléphone mobile', 'Génération à haut débit mobile', '5G', 'Processeur', 'Qté de coeur de processeur', '8 coeurs', 'Affichage', 'Taille de la diagonale', '6.2 ""', 'Mémoire', 'RAM', '8 Go', 'Capacité de la mémoire interne', '128 Go', 'Batterie', 'Capacité', '4000 mAh', 'Caméra arrière', 'Résolution du capteur', '12 mégapixels', ''], 'page_seller': '/mpvv-186668-pixtechcell.html', 'offer_count': '13 neufs et 1 occasion', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '309\n€96', 'seller_name': 'CHARMANDER', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '656', 'seller_rating': 'Évaluation(1                            avis)\n1/5', 'state': 'Neuf'}, {'seller_price': '309\n€97', 'seller_name': 'Tele strore', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '310\n€00', 'seller_name': 'pixtechcell', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '14203', 'seller_rating': 'Évaluations(35                            avis)\n4,2/5', 'state': 'Neuf'}, {'seller_price': '312\n€00', 'seller_name': 'TechZone', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '329\n€95', 'seller_name': 'ANGELSTOF Z', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3129', 'seller_rating': 'Évaluations(21                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '339\n€00', 'seller_name': 'QIUDONG SARL', 'shipping_rate_price': '5,00€', 'expedition_country': 'ALLEMAGNE', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '358\n€99', 'seller_name': 'HETTNER L', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '24281', 'seller_rating': 'Évaluations(143                            avis)\n3,7/5', 'state': 'Neuf'}, {'seller_price': '360\n€00', 'seller_name': 'JESBON Store', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '497\n€95', 'seller_name': 'MILE SHOP', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'CHINE', 'sales_realized': '226', 'seller_rating': 'Évaluations(3                            avis)\n3,3/5', 'state': 'Neuf'}, {'seller_price': '499\n€00', 'seller_name': 'Mirco-d-click', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-s21-128go-8go-ram-gris/f-1440402-sam8806090892127.html?idOffre=2297795645#mpos=0|mp'}, 'product_2': {'ean': '0616985705580', 'title': 'SAMSUNG Galaxy Note 10+ 256 Go Noir', 'seller_price': '359\n€19', 'seller_name_fp': 'pixtechcell', 'captcha': '', 'seller_listing': '/mp-3616-sam0616985705580.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/5/8/0/1/065x065/sam0616985705580/rw/samsung-galaxy-note-10-256-go-noir.jpg', 'https://www.cdiscount.com/pdt2/5/8/0/2/065x065/sam0616985705580/rw/samsung-galaxy-note-10-256-go-noir.jpg', 'https://www.cdiscount.com/pdt2/5/8/0/3/065x065/sam0616985705580/rw/samsung-galaxy-note-10-256-go-noir.jpg', 'https://www.cdiscount.com/pdt2/5/8/0/4/065x065/sam0616985705580/rw/samsung-galaxy-note-10-256-go-noir.jpg'], 'description': ['Taille de la diagonale : 6.8""', 'Résolution du capteur : 16 mégapixels', 'Capacité : 4300 mAh', 'Capacité de la mémoire interne : 256 Go', '8 coeurs', 'RAM : 12 Go', 'Génération à haut débit mobile : 4G', ""Système d'exploitation : Android 9.0 Pie"", '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy Note 10+ 256 Go Noir', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Indice de réparabilité', '6,8', 'Général', 'Couleur du boitier', 'Noir', 'Téléphone mobile', ""Système d'exploitation"", 'Android 9.0 Pie', 'Génération à haut débit mobile', '4G', 'Affichage', 'Taille de la diagonale', '6.8 ""', 'Mémoire', 'RAM', '12 Go', 'Cartes mémoire flash prises en charge', ""Jusqu'à 1 To"", 'Capacité de la mémoire interne', '256 Go', 'Batterie', 'Capacité', '4300 mAh', 'Caméra arrière', 'Résolution du capteur', '16 mégapixels', ''], 'page_seller': '/mpvv-186668-pixtechcell.html', 'offer_count': '3 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '359\n€19', 'seller_name': 'pixtechcell', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3129', 'seller_rating': 'Évaluations(21                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '379\n€00', 'seller_name': 'OXTELISION Store', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '999\n€00', 'seller_name': 'MINIELE', 'shipping_rate_price': '5,99€', 'expedition_country': 'FRANCE', 'sales_realized': '9996', 'seller_rating': 'Évaluations(112                            avis)\n4/5', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-note-10-256-go-noir/f-1440402-sam0616985705580.html?idOffre=2621144515#mpos=0|mp'}, 'product_3': {'ean': '7243990858647', 'title': 'SAMSUNG Galaxy Note 9  128 Go Noir', 'seller_price': '200\n€91', 'seller_name_fp': 'pixtechcell', 'captcha': '', 'seller_listing': '/mp-3616-sam7243990858647.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/6/4/7/1/065x065/sam7243990858647/rw/samsung-galaxy-note-9-128-go-noir.jpg', 'https://www.cdiscount.com/pdt2/6/4/7/2/065x065/sam7243990858647/rw/samsung-galaxy-note-9-128-go-noir.jpg', 'https://www.cdiscount.com/pdt2/6/4/7/3/065x065/sam7243990858647/rw/samsung-galaxy-note-9-128-go-noir.jpg'], 'description': ['SAMSUNG Galaxy Note 9  128 Go Noir', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy Note 9  128 Go Noir', 'Catégorie', 'SMARTPHONE', 'Général', 'Couleur du boitier', 'Noir', 'Mémoire', 'RAM', '6 Go', 'Cartes mémoire flash prises en charge', ""Jusqu'à 512 Go"", 'Capacité de la mémoire interne', '128 Go', 'Batterie', 'Capacité', '4000 mAh', 'Caméra arrière', 'Résolution du capteur', '12 mégapixels', ''], 'page_seller': '/mpvv-186668-pixtechcell.html', 'offer_count': '6 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '200\n€99', 'seller_name': 'pixtechcell', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3113', 'seller_rating': 'Évaluations(21                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '201\n€00', 'seller_name': 'Rishengchang OU', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '201\n€88', 'seller_name': 'Phone Grading certificate', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '9511', 'seller_rating': 'Évaluations(33                            avis)\n3/5', 'state': 'Neuf'}, {'seller_price': '209\n€99', 'seller_name': 'OXTELISION Store', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '9804', 'seller_rating': 'Évaluations(20                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '227\n€99', 'seller_name': 'HJ DI HU JINQIAN', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-note-9-128-go-noir/f-1440402-sam7243990858647.html?idOffre=2107518152#mpos=0|mp'}, 'product_4': {'ean': '8806092585201', 'title': 'SAMSUNG Smartphone GALAXY S21 FE 5G 128GB GRAPHITE', 'seller_price': '389\n€00', 'seller_name_fp': 'pixtechcell', 'captcha': '', 'seller_listing': '/mp-3616-sam8806092585201.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/2/0/1/1/065x065/sam8806092585201/rw/samsung-smartphone-galaxy-s21-fe-5g-128gb-graphite.jpg', 'https://www.cdiscount.com/pdt2/2/0/1/2/065x065/sam8806092585201/rw/samsung-smartphone-galaxy-s21-fe-5g-128gb-graphite.jpg', 'https://www.cdiscount.com/pdt2/2/0/1/3/065x065/sam8806092585201/rw/samsung-smartphone-galaxy-s21-fe-5g-128gb-graphite.jpg', 'https://www.cdiscount.com/pdt2/2/0/1/4/065x065/sam8806092585201/rw/samsung-smartphone-galaxy-s21-fe-5g-128gb-graphite.jpg'], 'description': ['Galaxy S21 FE 5G Graphite Ecran infinty 6.4"" Super AMOLED FHD+ (2340x1080) - 401 ppp Stockage 128 Go Processeur Puissant Snapdragon 888 + 6 Go de RAM Norme HDR10+ / 120 Hz', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Smartphone GALAXY S21 FE 5G 128GB GRAPHITE', 'Catégorie', 'SMARTPHONE', 'Référence', 'GALAXY-S21FE-128-GRA', 'Informations sur le produit', 'Couleur(s)', 'Gris', 'Indice de réparabilité', '8,2', 'Général', 'Couleur du boitier', 'Gris graphite', 'Téléphone mobile', ""Système d'exploitation"", 'Android 12', 'Génération à haut débit mobile', '5G', 'Affichage', 'Taille de la diagonale', '6,4""', 'Mémoire', 'RAM', '6 Go', 'Capacité de la mémoire interne', '128 Go', 'Batterie', 'Capacité', '4500 mAh', 'Caméra arrière', 'Résolution du capteur', 'Capteur principal : 12 MP', 'Ultra Grand Angle : 12 MP', 'Capteur avec Space Zoom x30 : 8 MP', ''], 'page_seller': '/mpvv-186668-pixtechcell.html', 'offer_count': '15 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '399\n€00', 'seller_name': 'pixtechcell', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3094', 'seller_rating': 'Évaluations(21                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '419\n€96', 'seller_name': 'HETTNER L', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '445\n€00', 'seller_name': 'ELIAZON', 'shipping_rate_price': '6,00€', 'expedition_country': 'PAYS-BAS', 'sales_realized': '2888', 'seller_rating': 'Évaluations(14                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '492\n€00', 'seller_name': 'Stacca', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'MONACO', 'sales_realized': '37134', 'seller_rating': 'Évaluations(619                            avis)\n4,3/5', 'state': 'Neuf'}, {'seller_price': '574\n€09', 'seller_name': 'Electropolis', 'shipping_rate_price': '9,00€', 'expedition_country': 'ESPAGNE', 'sales_realized': '24676', 'seller_rating': 'Évaluations(319                            avis)\n4,4/5', 'state': 'Neuf'}, {'seller_price': '589\n€95', 'seller_name': 'YDIS', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '2262', 'seller_rating': 'Évaluations(309                            avis)\n4,2/5', 'state': 'Neuf'}, {'seller_price': '591\n€81', 'seller_name': 'ALPEXE France', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '7128', 'seller_rating': 'Évaluations(260                            avis)\n4,6/5', 'state': 'Neuf'}, {'seller_price': '595\n€19', 'seller_name': 'ASdiscount', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '31640', 'seller_rating': 'Évaluations(9837                            avis)\n4,1/5', 'state': 'Neuf'}, {'seller_price': '619\n€64', 'seller_name': 'ZOOMICI', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '114652', 'seller_rating': 'Évaluations(39024                            avis)\n4,1/5', 'state': 'Neuf'}, {'seller_price': '668\n€70', 'seller_name': 'Boutiquefutee', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '163125', 'seller_rating': 'Évaluations(21452                            avis)\n4/5', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-smartphone-galaxy-s21-fe-5g-128gb-graphite/f-1440402-sam8806092585201.html?idOffre=2621144649#mpos=0|mp'}}",1688920397.4711478
