seller_name,raw_data,dump_time
SEDEX,"{'product_1': {'ean': '3344860801474', 'title': 'SAMSUNG Galaxy S10 Bleu Prisme - Reconditionné - Excellent état', 'seller_price': '186\n€23', 'seller_name_fp': 'SEDEX', 'captcha': '', 'seller_listing': '/mp-3616-sam3344860801474.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/4/7/4/1/065x065/sam3344860801474/rw/samsung-galaxy-s10-bleu-prisme-reconditionne-e.jpg', 'https://www.cdiscount.com/pdt2/4/7/4/2/065x065/sam3344860801474/rw/samsung-galaxy-s10-bleu-prisme-reconditionne-e.jpg', 'https://www.cdiscount.com/pdt2/4/7/4/3/065x065/sam3344860801474/rw/samsung-galaxy-s10-bleu-prisme-reconditionne-e.jpg', 'https://www.cdiscount.com/pdt2/4/7/4/4/065x065/sam3344860801474/rw/samsung-galaxy-s10-bleu-prisme-reconditionne-e.jpg'], 'description': ['SAMSUNG Galaxy S10 Bleu Prisme', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy S10 Bleu Prisme - Reconditionné - E', 'Catégorie', 'SMARTPHONE', 'Référence', 'SM-G973F', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Bleu', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'maximal de l’utilisateur aux ondes électromagnétiques, pour une utilisation à l’oreille.', 'La réglementation française impose que le DAS ne dépasse pas 2W/kg', 'Capacité (mémoire)', '128 Go', 'Général', 'Couleur du boitier', 'Bleu', 'Protection', 'Verre Corning Gorilla 6 (verre résistant aux rayures)', 'Téléphone mobile', ""Système d'exploitation"", 'Android 9.0 Pie', 'Génération à haut débit mobile', '4G', 'Processeur', 'Qté de coeur de processeur', 'Processeur 8 coeurs', 'Affichage', 'Taille de la diagonale', '6.1""', 'Appareil photo numérique', 'Résolution du Capteur', '12 mégapixels', 'Mémoire', 'RAM', '8 Go', 'Capacité de la mémoire interne', '128 Go', 'Batterie', 'Capacité', '3400 mAh', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'conditions de cette garantie commerciale dans les CGV du vendeur et/ou dans les CGU Marketplace', ''], 'page_seller': '/mpvv-178541-SEDEX.html', 'offer_count': '6 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '186\n€55', 'seller_name': 'SEDEX', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '4928', 'seller_rating': 'Évaluations(33                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '217\n€00', 'seller_name': 'GreenB New', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '217\n€90', 'seller_name': 'BBack online', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1199', 'seller_rating': 'Évaluations(20                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '369\n€99', 'seller_name': 'TopTelintel', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '18452', 'seller_rating': 'Évaluations(422                            avis)\n3,9/5', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-s10-bleu-prisme-reconditionne-e/f-1440402-sam3344860801474.html?idOffre=2071675005#mpos=0|mp'}, 'product_2': {'ean': '5712445103028', 'title': 'SAMSUNG Galaxy S10 128 go Noir - Reconditionné - Excellent état', 'seller_price': '182\n€64', 'seller_name_fp': 'SEDEX', 'captcha': '', 'seller_listing': '/mp-3616-sam5712445103028.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/0/2/8/1/065x065/sam5712445103028/rw/samsung-galaxy-s10-128-go-noir-reconditionne-e.jpg', 'https://www.cdiscount.com/pdt2/0/2/8/2/065x065/sam5712445103028/rw/samsung-galaxy-s10-128-go-noir-reconditionne-e.jpg', 'https://www.cdiscount.com/pdt2/0/2/8/3/065x065/sam5712445103028/rw/samsung-galaxy-s10-128-go-noir-reconditionne-e.jpg', 'https://www.cdiscount.com/pdt2/0/2/8/4/065x065/sam5712445103028/rw/samsung-galaxy-s10-128-go-noir-reconditionne-e.jpg'], 'description': ['SAMSUNG Galaxy S10 128 go Noir', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy S10 128 go Noir - Reconditionné - E', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Noir', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'maximal de l’utilisateur aux ondes électromagnétiques, pour une utilisation à l’oreille.', 'La réglementation française impose que le DAS ne dépasse pas 2W/kg', 'Capacité (mémoire)', '128 Go', 'Adaptateur secteur', 'Non', 'Général', 'Couleur du boitier', 'Noir', 'Protection', 'Verre Corning Gorilla 6 (verre résistant aux rayures)', 'Téléphone mobile', ""Système d'exploitation"", 'Android 9.0 Pie', 'Génération à haut débit mobile', '4G', 'Processeur', 'Qté de coeur de processeur', 'Processeur 8 coeurs', 'Affichage', 'Taille de la diagonale', '6.1""', 'Appareil photo numérique', 'Résolution du Capteur', '12 mégapixels', 'Mémoire', 'RAM', '8 Go', 'Capacité de la mémoire interne', '128 Go', 'Batterie', 'Capacité', '3400 mAh', 'Caméra arrière', 'Résolution du capteur', '12 + 12 + 16 mégapixels', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'conditions de cette garantie commerciale dans les CGV du vendeur et/ou dans les CGU Marketplace', ''], 'page_seller': '/mpvv-178541-SEDEX.html', 'offer_count': '11 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '182\n€64', 'seller_name': 'SEDEX', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '4947', 'seller_rating': 'Évaluations(33                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '182\n€65', 'seller_name': 'BBack online', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '182\n€68', 'seller_name': 'Twwin', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '18518', 'seller_rating': 'Évaluations(422                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '183\n€00', 'seller_name': 'Rishengchang OU', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '195\n€00', 'seller_name': 'KUTA TEK SARL', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '17923', 'seller_rating': 'Évaluations(7                            avis)\n4,9/5', 'state': 'Reconditionné'}, {'seller_price': '220\n€00', 'seller_name': 'GreenB New', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '228\n€93', 'seller_name': 'ITP', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '8458', 'seller_rating': 'Évaluations(33                            avis)\n3/5', 'state': 'Reconditionné'}, {'seller_price': '266\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '296\n€00', 'seller_name': 'Alloccaz', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '2769', 'seller_rating': 'Évaluations(13                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '329\n€00', 'seller_name': 'Montelephone', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '1198', 'seller_rating': 'Évaluations(20                            avis)\n4,2/5', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-s10-128-go-noir-reconditionne-e/f-1440402-sam5712445103028.html?idOffre=2071675000#mpos=0|mp'}, 'product_3': {'ean': '5712445103035', 'title': 'SAMSUNG Galaxy S10 128 go Blanc - Reconditionné - Excellent état', 'seller_price': '179\n€62', 'seller_name_fp': 'SEDEX', 'captcha': '', 'seller_listing': '/mp-3616-sam5712445103035.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/0/3/5/1/065x065/sam5712445103035/rw/samsung-galaxy-s10-128-go-blanc-prisme.jpg', 'https://www.cdiscount.com/pdt2/0/3/5/2/065x065/sam5712445103035/rw/samsung-galaxy-s10-128-go-blanc-prisme.jpg', 'https://www.cdiscount.com/pdt2/0/3/5/3/065x065/sam5712445103035/rw/samsung-galaxy-s10-128-go-blanc-prisme.jpg', 'https://www.cdiscount.com/pdt2/0/3/5/4/065x065/sam5712445103035/rw/samsung-galaxy-s10-128-go-blanc-prisme.jpg'], 'description': ['SAMSUNG Galaxy S10 128 go Blanc', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy S10 128 go Blanc - Reconditionné -', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Blanc', 'Capacité (mémoire)', '128 Go', 'Général', 'Couleur du boitier', 'Blanc', 'Téléphone mobile', ""Système d'exploitation"", 'Android', 'Mémoire', 'Capacité de la mémoire interne', '128 Go', ''], 'page_seller': '/mpvv-178541-SEDEX.html', 'offer_count': '15 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '184\n€88', 'seller_name': 'SEDEX', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '4928', 'seller_rating': 'Évaluations(33                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '184\n€99', 'seller_name': 'TopTelintel', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '187\n€89', 'seller_name': 'KUTA TEK SARL', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '8628', 'seller_rating': 'Évaluations(44                            avis)\n4,8/5', 'state': 'Reconditionné'}, {'seller_price': '217\n€90', 'seller_name': 'BBack online', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '219\n€00', 'seller_name': 'GreenB New', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '2749', 'seller_rating': 'Évaluations(13                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '179\n€63', 'seller_name': 'Rishengchang OU', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '219\n€99', 'seller_name': 'BLEU TECH PARIS', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '18452', 'seller_rating': 'Évaluations(422                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '268\n€00', 'seller_name': 'Mused Tech', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '276\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '1199', 'seller_rating': 'Évaluations(20                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '315\n€00', 'seller_name': 'Alloccaz', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '8548', 'seller_rating': 'Évaluations(33                            avis)\n3/5', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-s10-128-go-blanc-prisme/f-1440402-sam5712445103035.html?idOffre=2071675003#mpos=0|mp'}, 'product_4': {'ean': '3344469042056', 'title': 'SAMSUNG Galaxy S10+ Bleu Prisme  - Reconditionné - Excellent état', 'seller_price': '219\n€22', 'seller_name_fp': 'SEDEX', 'captcha': '', 'seller_listing': '/mp-3616-sam3344469042056.html?Filter=Used', 'product_image': 'https://www.cdiscount.com/pdt2/0/5/6/1/065x065/sam3344469042056/rw/samsung-galaxy-s10-bleu-comme-neuf.jpg', 'description': ['SAMSUNG Galaxy S10+ Bleu Prisme', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy S10+ Bleu Prisme  - Reconditionné -', 'Catégorie', 'SMARTPHONE', 'Référence', 'SM-G975F', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Bleu', 'Capacité (mémoire)', '128 Go', ''], 'page_seller': '/mpvv-178541-SEDEX.html', 'offer_count': '7 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '219\n€21', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '12078', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '219\n€22', 'seller_name': 'SEDEX', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '232\n€17', 'seller_name': 'wangnandian', 'shipping_rate_price': '1,00€', 'expedition_country': 'CHINE', 'sales_realized': '4947', 'seller_rating': 'Évaluations(33                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '339\n€00', 'seller_name': 'Montelephone', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '3333\n€00', 'seller_name': 'KCHAS', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'CHYPRE', 'sales_realized': '0', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-s10-bleu-comme-neuf/f-1440402-sam3344469042056.html?idOffre=2071674976#mpos=0|mp'}, 'product_5': {'ean': '3344276809989', 'title': 'SAMSUNG Galaxy Note 10 256 go Blanc - Reconditionné - Excellent état', 'seller_price': '258\n€99', 'seller_name_fp': 'SEDEX', 'captcha': '', 'seller_listing': '/mp-3616-sam3344276809989.html?Filter=Used', 'product_image': ['https://www.cdiscount.com/pdt2/9/8/9/1/065x065/sam3344276809989/rw/samsung-galaxy-note10-8-256go-n9700-dual-sim-blanc.jpg', 'https://www.cdiscount.com/pdt2/9/8/9/2/065x065/sam3344276809989/rw/samsung-galaxy-note10-8-256go-n9700-dual-sim-blanc.jpg', 'https://www.cdiscount.com/pdt2/9/8/9/3/065x065/sam3344276809989/rw/samsung-galaxy-note10-8-256go-n9700-dual-sim-blanc.jpg', 'https://www.cdiscount.com/pdt2/9/8/9/4/065x065/sam3344276809989/rw/samsung-galaxy-note10-8-256go-n9700-dual-sim-blanc.jpg'], 'description': ['SAMSUNG Galaxy Note 10 256 go Blanc', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy Note 10 256 go Blanc - Reconditionn', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Blanc', 'Capacité (mémoire)', '256 Go', 'Général', 'Couleur du boitier', 'Blanc', 'Téléphone mobile', ""Système d'exploitation"", 'Android', 'Génération à haut débit mobile', '5G', 'Affichage', 'Taille de la diagonale', '6,3 ""', 'Mémoire', 'RAM', '8 Go', 'Capacité de la mémoire interne', '256 Go', 'Batterie', 'Capacité', '4300 mAh', ''], 'page_seller': '/mpvv-178541-SEDEX.html', 'offer_count': '8 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '249\n€99', 'seller_name': 'KUTA TEK SARL', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '2769', 'seller_rating': 'Évaluations(13                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '258\n€99', 'seller_name': 'SEDEX', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '259\n€00', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '4947', 'seller_rating': 'Évaluations(33                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '270\n€00', 'seller_name': 'VANTRON Store', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '309\n€76', 'seller_name': 'wangnandian', 'shipping_rate_price': '1,00€', 'expedition_country': 'CHINE', 'sales_realized': '12078', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '999\n€99', 'seller_name': 'RAWOSIZY', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ALLEMAGNE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-note10-8-256go-n9700-dual-sim-blanc/f-1440402-sam3344276809989.html?idOffre=2071674978#mpos=0|mp'}, 'product_6': {'ean': '3344647629680', 'title': 'SAMSUNG Galaxy S9+ 64 go Ultra-violet - Reconditionné - Excellent état', 'seller_price': '172\n€99', 'seller_name_fp': 'SEDEX', 'captcha': '', 'seller_listing': '/mp-3616-sam3344647629680.html', 'product_image': ['https://www.cdiscount.com/pdt2/6/8/0/1/065x065/sam3344647629680/rw/samsung-galaxy-s9-plus-64go-carte-unique-violet.jpg', 'https://www.cdiscount.com/pdt2/6/8/0/2/065x065/sam3344647629680/rw/samsung-galaxy-s9-plus-64go-carte-unique-violet.jpg', 'https://www.cdiscount.com/pdt2/6/8/0/3/065x065/sam3344647629680/rw/samsung-galaxy-s9-plus-64go-carte-unique-violet.jpg', 'https://www.cdiscount.com/pdt2/6/8/0/4/065x065/sam3344647629680/rw/samsung-galaxy-s9-plus-64go-carte-unique-violet.jpg'], 'description': ['SAMSUNG Galaxy S9+ 64 go Ultra-violet', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy S9+ 64 go Ultra-violet - Reconditio', 'Catégorie', 'SMARTPHONE', 'Référence', 'SM-G965FZPDXEF', 'Informations sur le produit', 'Sous-état', 'Excellent état', 'Couleur(s)', 'Ultra-violet', 'Capacité (mémoire)', '64 Go', ''], 'page_seller': '/mpvv-178541-SEDEX.html', 'offer_count': '1 neuf et 12 occasions', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '172\n€99', 'seller_name': 'SEDEX', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '4947', 'seller_rating': 'Évaluations(33                            avis)\n3,9/5', 'state': 'Reconditionné'}, {'seller_price': '173\n€00', 'seller_name': 'Yazevent Ecommerce', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '178\n€03', 'seller_name': 'wangnandian', 'shipping_rate_price': '1,00€', 'expedition_country': 'CHINE', 'sales_realized': '12078', 'seller_rating': 'Évaluations(62                            avis)\n4,4/5', 'state': 'Reconditionné'}, {'seller_price': '180\n€03', 'seller_name': 'TopTelintel', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '185\n€00', 'seller_name': 'GreenB New', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '0', 'seller_rating': 'Évaluation(0                            avis)\nAucun avis', 'state': 'Reconditionné'}, {'seller_price': '198\n€94', 'seller_name': 'Rishengchang OU', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '8752', 'seller_rating': 'Évaluations(44                            avis)\n4,8/5', 'state': 'Reconditionné'}, {'seller_price': '218\n€90', 'seller_name': 'CosladaFon', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'ESPAGNE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}, {'seller_price': '228\n€00', 'seller_name': 'Lydra', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '1198', 'seller_rating': 'Évaluations(20                            avis)\n4,2/5', 'state': 'Reconditionné'}, {'seller_price': '229\n€00', 'seller_name': 'OXTOX', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '8458', 'seller_rating': 'Évaluations(33                            avis)\n3/5', 'state': 'Occasion - Excellent état'}, {'seller_price': '246\n€76', 'seller_name': 'NLR', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '', 'seller_rating': '', 'state': 'Reconditionné'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-s9-plus-64go-carte-unique-violet/f-1440402-sam3344647629680.html?idOffre=2071675008#mpos=0|mp'}}",1689690136.7279298
