seller_name,raw_data,dump_time
STARK INDUSTRIES,"{'product_1': {'ean': '8806094835731', 'title': 'SAMSUNG Galaxy A14 4G Noir 64 Go', 'seller_price': '139\n€99', 'seller_name_fp': 'STARK INDUSTRIES', 'captcha': '', 'seller_listing': '/mp-3616-sam8806094835731.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/7/3/1/1/065x065/sam8806094835731/rw/samsung-galaxy-a14-4g-noir-64-go.jpg', 'https://www.cdiscount.com/pdt2/7/3/1/2/065x065/sam8806094835731/rw/samsung-galaxy-a14-4g-noir-64-go.jpg', 'https://www.cdiscount.com/pdt2/7/3/1/3/065x065/sam8806094835731/rw/samsung-galaxy-a14-4g-noir-64-go.jpg', 'https://www.cdiscount.com/pdt2/7/3/1/4/065x065/sam8806094835731/rw/samsung-galaxy-a14-4g-noir-64-go.jpg', 'https://www.cdiscount.com/pdt2/7/3/1/5/065x065/sam8806094835731/rw/samsung-galaxy-a14-4g-noir-64-go.jpg', 'https://www.cdiscount.com/pdt2/7/3/1/6/065x065/sam8806094835731/rw/samsung-galaxy-a14-4g-noir-64-go.jpg'], 'description': ['Écran 6,6’’ FHD+ - Triple capteur photo et selfie 13 MP - Capteur principal 50MP - Stockage extensible - Jusqu’à 2 jours d’autonomie', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy A14 4G Noir 64 Go', 'Catégorie', 'SMARTPHONE', 'Référence', 'SM-A145RZKUEUB', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Couleur(s)', 'NOIR', 'Notes', 'SAMSUNG A14 4G Noir 64 Go', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'maximal de l’utilisateur aux ondes électromagnétiques, pour une utilisation à l’oreille.', 'La réglementation française impose que le DAS ne dépasse pas 2W/kg', 'Capacité (mémoire)', '64 Go', 'Indice de réparabilité', '8,8', 'Adaptateur secteur', 'Non', 'Général', 'Type de produit', 'Smartphone', 'Modèle de téléphone', 'A14', 'Localisation', 'GPS, GLONASS, Beidou, Galileo, QZSS', 'Couleur du boitier', 'Noir', 'Livré avec', ""1. Smartphone 2. Câble USB-C 3. Clé d'éjection de la carte SIM 4. Guide de démarrage rapide"", 'Profondeur', '0.90999999999999992', 'Largeur', '7.8', 'Hauteur', '16.77', 'Poids', '201g', 'Coloris disponibles', 'Vert, argent', 'Format', 'Tactile', ""Système d'exploitation"", 'Android 12', 'Type de Produit', 'smartphone', 'Téléphone mobile', 'Technologie', 'One UI 4.1', 'Génération à haut débit mobile', '4G', 'Type de carte SIM', 'Dual SIM', 'Technologie de paiement', 'Samsung pay', 'Assistant intelligent', 'Bixby, Google Assistant et Alexa', 'Processeur', 'Type', 'MediaTek Helio G80 (MT6769)', 'Qté de coeur de processeur', 'Octo-core', ""Fréquence d'horloge"", '2.2GHz, 1,8GHz', 'Affichage', ""Taille d'écran"", '6.6“', 'Technologie', 'TFT', 'Résolution écran', 'Full HD+ ; 2408 x 1080p ; 401ppp', 'Type', 'Ecran Infinity-V', 'Fréquence de rafraichissement', '60 Hz', 'Ecran tactile', 'Oui', 'Appareil photo numérique', 'Résolution du Capteur', '50 MP', 'Caractéristiques', 'Optimiseur de scènes - Cadrage auto - Lancement rapide', ""Ouverture de l'objectif"", 'f/1.8', ""Résolutions de l'enregistreur vidéo"", 'Enregistrement jusqu’en FHD 30fps - Lecture jusqu’en FHD 60fps', 'Source de lumière de la caméra', 'Flash LED', 'Résolution de la caméra avant', '13MP', 'Système de navigation', 'Navigation', 'Google Maps', 'Communications', 'Profils Bluetooth', 'Bluetooth 5.3', 'Bande 2G', 'DCS1800, GSM850, GSM900, PCS1900', 'Fréquence LTE 4G', 'B1, B3, B5, B7, B8, B20, B28, B38, B40, B41', 'Fréquence UMTS 3G', 'B1(2100), B5(850), B8(900)', 'Caractéristiques du téléphone', 'Fonctions du téléphone', 'Appels, SMS, MMS, photos, vidéos, musique, connextion internet, agenda, applications bureautique, applications multimédia', 'Capteurs', 'Capteur d’empreinte digitale sur la tranche - Accéléromètre, Capteur de luminosité, proximité capteur géomagnétique', 'Fonctions supplémentaires', 'Apps Samsung (Galaxy store, Bixby, Samsung Members, Samsung TV, SmartThings, Smart Switch, Samsung Wallet, Samsung Notes, Game Launcher...) - Apps Google (Chrome, Gmail, Maps, Play Films & TV, Play Store, Photos, Youtube, Drive, Duo…) - Autres apps (Onedrive, Facebook, Linkedin, Outlook, Spotify...)', 'Dispositifs de sécurité', 'Capteur d’empreinte digitale sur la tranche', 'Technologie de sécurité', 'Android - Secured by Knox', 'Lecteur multimédia', 'Améliorations sonores', 'Dolby Atmos', 'Mémoire', 'RAM', '4 Go', 'Stockage', 'Port microSD jusqu’à 1To', 'Connexions', 'Type de connecteur', 'Prise jack 3,5mm, USB Type-C ; USB 2.0', 'Batterie', 'Capacité', '5000 mAh', 'Caméra avant', 'Fonctionnalités', 'Selfie paume', ""Ouverture de l'objectif"", 'Ouverture f/2.2', 'Source de lumière', 'Flash avant', 'Caméra arrière', 'Résolution du capteur', '50MP', 'Deuxième caméra arrière', ""Ouverture de l'objectif"", 'f/2.2', 'Résolution de capteur', '5MP', 'Nom de capteur', 'Portrait', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', 'l’application de la garantie légale de conformité et/ou à la garantie des vices cachés. Voir', 'Troisième caméra arrière', 'Ouverture de lentille', 'f/2.4', 'Résolution de capteur', '2MP', 'Nom de capteur', 'Macro', ''], 'page_seller': '/mpvv-231378-STARK-INDUSTRIES.html', 'offer_count': '2 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '144\n€99', 'seller_name': 'STARK INDUSTRIES', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '2861', 'seller_rating': 'Évaluations(12                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '149\n€99', 'seller_name': 'TITANIUM', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-a14-4g-noir-64-go/f-1440402-sam8806094835731.html?idOffre=2683657094#mpos=0|mp'}, 'product_2': {'ean': '8806094906653', 'title': 'SAMSUNG Galaxy A14 4G Noir 128 Go', 'seller_price': '169\n€90', 'seller_name_fp': 'STARK INDUSTRIES', 'captcha': '', 'seller_listing': '/mp-3616-sam8806094906653.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/6/5/3/1/065x065/sam8806094906653/rw/samsung-galaxy-a14-4g-noir-128-go.jpg', 'https://www.cdiscount.com/pdt2/6/5/3/2/065x065/sam8806094906653/rw/samsung-galaxy-a14-4g-noir-128-go.jpg', 'https://www.cdiscount.com/pdt2/6/5/3/3/065x065/sam8806094906653/rw/samsung-galaxy-a14-4g-noir-128-go.jpg', 'https://www.cdiscount.com/pdt2/6/5/3/4/065x065/sam8806094906653/rw/samsung-galaxy-a14-4g-noir-128-go.jpg', 'https://www.cdiscount.com/pdt2/6/5/3/5/065x065/sam8806094906653/rw/samsung-galaxy-a14-4g-noir-128-go.jpg', 'https://www.cdiscount.com/pdt2/6/5/3/6/065x065/sam8806094906653/rw/samsung-galaxy-a14-4g-noir-128-go.jpg'], 'description': ['Écran 6,6’’ FHD+ - Triple capteur photo et selfie 13 MP - Capteur principal 50MP - Stockage extensible - Jusqu’à 2 jours d’autonomie', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'SAMSUNG Galaxy A14 4G Noir 128 Go', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Sous-état', 'Neuf', 'Couleur(s)', 'Noir', 'Notes', 'SAMSUNG Galaxy A14 4G Noir 128 Go', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'maximal de l’utilisateur aux ondes électromagnétiques, pour une utilisation à l’oreille.', 'La réglementation française impose que le DAS ne dépasse pas 2W/kg', 'Capacité (mémoire)', '128 Go', 'Indice de réparabilité', '8,8', 'Adaptateur secteur', 'Non', 'Général', 'Type de produit', 'Smartphone', 'Modèle de téléphone', 'A14', 'Localisation', 'GPS, GLONASS, Beidou, Galileo, QZSS', 'Livré avec', ""1. Smartphone 2. Câble USB-C 3. Clé d'éjection de la carte SIM 4. Guide de démarrage rapide"", 'Profondeur', '0.90999999999999992', 'Largeur', '7.8', 'Hauteur', '16.77', 'Poids', '201g', 'Coloris disponibles', 'Vert, argent', 'Format', 'Tactile', ""Système d'exploitation"", 'Android 12', 'Type de Produit', 'smartphone', 'Téléphone mobile', 'Technologie', 'One UI 4.1', 'Génération à haut débit mobile', '4G', 'Type de carte SIM', 'Dual SIM', 'Technologie de paiement', 'Samsung pay', 'Assistant intelligent', 'Bixby, Google Assistant et Alexa', 'Processeur', 'Type', 'MediaTek Helio G80 (MT6769)', 'Qté de coeur de processeur', 'Octo-core', ""Fréquence d'horloge du processeur"", '2.2GHz, 1,8GHz', 'Affichage', ""Taille d'écran"", '6.6“', 'Technologie', 'TFT', 'Résolution écran', 'Full HD+ ; 2408 x 1080p ; 401ppp', 'Type', 'Ecran Infinity-V', 'Fréquence de rafraichissement', '60 Hz', 'Ecran tactile', 'Oui', 'Appareil photo numérique', 'Résolution du Capteur', '50 MP', 'Caractéristiques', 'Optimiseur de scènes - Cadrage auto - Lancement rapide', ""Ouverture de l'objectif"", 'f/1.8', ""Résolutions de l'enregistreur vidéo"", 'Enregistrement jusqu’en FHD 30fps - Lecture jusqu’en FHD 60fps', 'Source de lumière de la caméra', 'Flash LED', 'Résolution de la caméra avant', '13MP', 'Système de navigation', 'Navigation', 'Google Maps', 'Communications', 'Profils Bluetooth', 'Bluetooth 5.3', 'Bande 2G', 'DCS1800, GSM850, GSM900, PCS1900', 'Fréquence LTE 4G', 'B1, B3, B5, B7, B8, B20, B28, B38, B40, B41', 'Fréquence UMTS 3G', 'B1(2100), B5(850), B8(900)', 'Caractéristiques du téléphone', 'Fonctions du téléphone', 'Appels, SMS, MMS, photos, vidéos, musique, connextion internet, agenda, applications bureautique, applications multimédia', 'Capteurs', 'Capteur d’empreinte digitale sur la tranche - Accéléromètre, Capteur de luminosité, proximité capteur géomagnétique', 'Fonctions supplémentaires', 'Apps Samsung (Galaxy store, Bixby, Samsung Members, Samsung TV, SmartThings, Smart Switch, Samsung Wallet, Samsung Notes, Game Launcher...) - Apps Google (Chrome, Gmail, Maps, Play Films & TV, Play Store, Photos, Youtube, Drive, Duo…) - Autres apps (Onedrive, Facebook, Linkedin, Outlook, Spotify...)', 'Dispositifs de sécurité', 'Capteur d’empreinte digitale sur la tranche', 'Technologie de sécurité', 'Android - Secured by Knox', 'Lecteur multimédia', 'Améliorations sonores', 'Dolby Atmos', 'Mémoire', 'RAM', '4 Go', 'Stockage', 'Port microSD jusqu’à 1To', 'Connexions', 'Type de connecteur', 'Prise jack 3,5mm, USB Type-C ; USB 2.0', 'Batterie', 'Capacité', '5000 mAh', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', ''], 'page_seller': '/mpvv-231378-STARK-INDUSTRIES.html', 'offer_count': '3 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '169\n€90', 'seller_name': 'STARK INDUSTRIES', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '3135', 'seller_rating': 'Évaluations(13                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '180\n€00', 'seller_name': 'TITANIUM', 'shipping_rate_price': 'Gratuit', 'expedition_country': '', 'sales_realized': '', 'seller_rating': '', 'state': 'Neuf'}, {'seller_price': '208\n€00', 'seller_name': 'ET DISC', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '2443', 'seller_rating': 'Évaluations(12                            avis)\n4,2/5', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-a14-4g-noir-128-go/f-1440402-sam8806094906653.html?idOffre=2676400442#mpos=0|mp'}, 'product_3': {'ean': '8806092886773', 'title': 'Samsung Galaxy A03 4Go/64Go Noir Double SIM A035', 'seller_price': '195\n€00', 'seller_name_fp': 'STARK INDUSTRIES', 'captcha': '', 'seller_listing': '/mp-3616-sam8806092886773.html?Filter=New', 'product_image': ['https://www.cdiscount.com/pdt2/7/7/3/1/065x065/sam8806092886773/rw/samsung-galaxy-a03-4go-64go-noir-double-sim-a035.jpg', 'https://www.cdiscount.com/pdt2/7/7/3/2/065x065/sam8806092886773/rw/samsung-galaxy-a03-4go-64go-noir-double-sim-a035.jpg', 'https://www.cdiscount.com/pdt2/7/7/3/3/065x065/sam8806092886773/rw/samsung-galaxy-a03-4go-64go-noir-double-sim-a035.jpg', 'https://www.cdiscount.com/pdt2/7/7/3/4/065x065/sam8806092886773/rw/samsung-galaxy-a03-4go-64go-noir-double-sim-a035.jpg'], 'description': ['Samsung Galaxy A03 64 Go Noir :Écran LCD PLS 6,5"" HD+Processeur Octa-Core4 Go de RAMDouble appareil photo 48 MPBatterie 5 000 mAh*Conditions Samsung Pay dans la description.', '', 'PUBLICITÉ', 'Tableau de caractéristiques du produit', 'Caractéristique', 'Description', 'Informations générales sur le produit', 'Marque', 'SAMSUNG', '', 'Nom du produit', 'Samsung Galaxy A03 4Go/64Go Noir Double SIM A035', 'Catégorie', 'SMARTPHONE', 'Informations sur le produit', 'Couleur(s)', 'Noir', 'Information DAS', 'Le DAS (débit d’absorption spécifique) des téléphones mobiles quantifie le niveau d’exposition', 'Indice de réparabilité', '8', 'Adaptateur secteur', 'Non', 'Général', 'Couleur du boitier', 'Noir', 'Téléphone mobile', ""Système d'exploitation"", 'Android', 'Processeur', 'Qté de coeur de processeur', '8 coeurs', 'Affichage', 'Taille de la diagonale', '6.5 ""', 'Mémoire', 'RAM', '4 Go', 'Cartes mémoire flash prises en charge', ""Jusqu'à 1 To"", 'Capacité de la mémoire interne', '64 Go', 'Batterie', 'Capacité', '5000 mAh', 'Caméra arrière', 'Résolution du capteur', '48 mégapixels', 'Vos garanties incluses', 'Garantie (²)', '2 ans', 'Observations', 'Dans le cas où une garantie commerciale est proposée par le vendeur, celle-ci ne fait pas obstacle à', ''], 'page_seller': '/mpvv-231378-STARK-INDUSTRIES.html', 'offer_count': '2 neufs', 'out_of_stock': '', 'sold': '', 'offers': [{'seller_price': '195\n€00', 'seller_name': 'STARK INDUSTRIES', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '2965', 'seller_rating': 'Évaluations(13                            avis)\n4,5/5', 'state': 'Neuf'}, {'seller_price': '200\n€82', 'seller_name': 'ZOOMICI', 'shipping_rate_price': 'Gratuit', 'expedition_country': 'FRANCE', 'sales_realized': '163044', 'seller_rating': 'Évaluations(21449                            avis)\n4/5', 'state': 'Neuf'}], 'prouct_sheet_link': 'https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-a03-4go-64go-noir-double-sim-a035/f-1440402-sam8806092886773.html?idOffre=2571598587#mpos=0|mp'}}",1688770960.6348944
